name|contaminant_Gaia_DR3_id|angDist|Gmag
TIC 230601052|1863872393223430016|9.945966|21.04981
TIC 230601052|1863872427581873152|9.968607|19.893806
TIC 36914784|5180281796553884416|8.231566|18.419123
TIC 155257326|2873792961698940416|4.845234|15.314519
TIC 68340481|2090050284468133632|9.209561|11.139488
TIC 68340481|2090050284463108992|9.445704|11.037324
TIC 192087959|5623131510762697600|8.445495|19.284422
TIC 192087959|5623132262381738112|8.813358|17.067877
TIC 374219450|515428206173996288|9.171789|18.420702
TIC 374219450|515428171814258560|9.931319|17.946993
TIC 205614270|6031694363615197824|6.93074|16.743656
TIC 205614270|6031694363623572992|8.719206|null
TIC 24108307|1379416712336266752|6.965111|19.476763
TIC 297927707|2002544895664873856|6.889836|20.200106
TIC 297927707|2002544895658508416|8.993596|18.270277
TIC 297927707|2002544895660377984|9.6106|20.299372
TIC 359271092|5299440441515270528|6.067176|22.310703
TIC 359271092|5299440437212765696|8.903864|18.79731
TIC 368882230|1160184436039229696|7.827746|20.256516
TIC 151922664|5594041731636350464|5.069425|18.404266
TIC 151922664|5594053482654263296|7.886001|20.477079
TIC 143350972|2971536418671276544|6.447294|12.972813
TIC 290761749|6679930616489822080|1.798603|null
TIC 290761749|6679930616490608000|4.18187|8.181362
TIC 419848241|6060127150214449920|4.065582|15.962581
TIC 419848241|6060127150218350208|6.417046|19.43924
TIC 419848241|6060127150214714624|6.836352|19.954853
TIC 419848241|6060127150207048320|6.902857|19.426325
TIC 419848241|6060127150204732416|7.837013|18.514824
TIC 419848241|6060127150206601856|8.057326|18.165554
TIC 419848241|6060127150214536576|8.530179|19.303417
TIC 302762322|3341047161114416384|6.672722|19.582912
TIC 275860788|542781237974052096|3.730948|14.916589
TIC 404127505|2023892154439500928|2.836268|12.583106
TIC 404127505|2023892154459383552|4.182751|19.406942
TIC 404127505|2023892154453553920|6.297764|20.23069
TIC 404127505|2023892150131596672|8.695515|17.626238
TIC 404127505|2023892360597935104|8.722776|20.740818
TIC 65325217|5069294481507226240|5.880994|14.733492
TIC 311386891|215605163533748608|6.306799|20.613344
TIC 43514990|5930737790079110016|5.666726|17.43335
TIC 43514990|5930737721359087360|6.584493|19.411375
TIC 43514990|5930737790079157504|7.111569|17.941507
TIC 43514990|5930737790133640320|7.196699|20.511917
TIC 43514990|5930737790078566272|7.62009|17.200834
TIC 43514990|5930737721403968512|8.008425|19.921732
TIC 43514990|5930737790123441280|8.260593|19.574177
TIC 43514990|5930737721359087744|9.101411|17.697268
TIC 43514990|5930737790123235968|9.957508|20.095455
TIC 424717936|5825574004020221952|2.195886|17.984491
TIC 424717936|5825574004019538816|9.316884|15.038754
TIC 408814404|654826970399770368|1.566214|12.883512
TIC 1843105|4359814881197436800|1.482104|10.777746
TIC 431107890|1999733203909232256|9.533316|16.860102
TIC 301057445|4790824607512829824|1.696022|12.009088
TIC 301057445|4790824607513825408|7.100291|17.373741
TIC 451248828|5345854263304814592|5.396545|16.046911
TIC 451248828|5345854263317437696|6.253186|17.943319
TIC 451248828|5345854263317525888|6.292831|20.289242
TIC 451248828|5345854263304820480|7.994951|17.69684
TIC 451248828|5345854263304822144|8.627248|18.567509
TIC 370232736|6458847862122657280|5.915776|14.349669
TIC 354727809|4515409726597774592|8.086093|18.758612
TIC 166555862|713713514648771840|7.335|14.613931
TIC 166555862|713713514649334784|9.588029|21.059971
TIC 59710513|2942741549170329216|3.647176|13.23858
TIC 500620012|4590758227641991424|1.345422|4.947728
TIC 290761750|6679930616489822080|3.362166|null
TIC 290761750|6679930616489650176|4.18187|8.161298
TIC 461489481|528767648749309952|1.688181|8.599699
TIC 403021108|2765462887081597696|4.684822|12.911234
TIC 245750473|463953194927825024|7.602361|19.458048
TIC 239662536|177349168273488768|9.549022|18.928707
TIC 138618021|2164609507973636224|2.459155|11.780257
TIC 138618021|2164609507984464768|5.072371|20.065804
TIC 197594519|6584461671116905856|5.473626|18.789288
TIC 1991538182|6700048793058633728|1.684512|7.925349
TIC 1887023567|4187404036266621952|1.088434|8.054809
TIC 1887023567|4187404036264362112|6.016886|17.800331
TIC 1887023567|4187404036267615872|8.307652|20.584764
TIC 72731504|1186283715346179840|3.024826|10.516493
TIC 184269804|5541951028237731200|9.861922|20.111435
TIC 416353983|286064102024012800|6.228123|20.046556
TIC 73327417|1091831612070647680|2.860789|11.889315
TIC 73327417|1091831612072955008|6.439112|21.360088
TIC 198151134|1508886439891508736|3.741974|9.161387
TIC 307247731|3356926033169237760|7.410626|20.078665
TIC 307247731|3356926028872664832|8.802163|14.775463
TIC 244860691|6081255159467131520|9.702027|19.116013
TIC 170168990|4283666073149175296|5.646874|19.623343
TIC 170168990|4283666073145350272|7.372026|20.177031
TIC 170168990|4283666004429698688|7.611553|20.690149
TIC 170168990|4283666073117709696|8.460378|15.622007
TIC 170168990|4283666073123555328|8.797241|20.489756
TIC 170168990|4283666004405055104|9.712238|18.678741
TIC 170168990|4283666073123552000|9.749333|20.409149
TIC 12021634|2060622130631463040|6.851789|20.826687
TIC 12021634|2060622130644865792|6.984695|18.856472
TIC 12021634|2060622130631463936|9.34025|17.180847
TIC 392756613|6371169987423911168|0.710883|10.102928
TIC 392756613|6371169987426204800|0.837077|10.120536
TIC 174000626|1938330496010486144|6.917426|15.617677
TIC 174000626|1938330496010486016|8.016163|15.62051
TIC 138905927|3221060446473228544|8.691408|18.914198
TIC 138905927|3221060446473224576|8.893249|19.734167
TIC 138905927|3221060442176758400|9.173024|15.293819
TIC 301083272|4791496409118179584|7.952184|19.807434
TIC 18148055|5627865698590777728|1.71058|13.474574
TIC 18148055|5627865698597490944|4.373711|20.384119
TIC 18148055|5627865801673357440|8.878777|20.030062
TIC 154101678|1934263127625673344|7.784247|19.346792
TIC 154101678|1934263333784275328|7.915566|19.621271
TIC 456847274|5619099979585762304|6.37357|20.794716
TIC 456847274|5619099979585262976|8.78966|18.961761
TIC 224209469|4294233101416024832|5.615914|19.817976
TIC 224209469|4294231623947272064|6.199917|19.421532
TIC 224209469|4294231417817961344|6.274013|19.757097
TIC 224209469|4294231623947272192|7.076364|19.977873
TIC 224209469|4294233101416024960|9.64138|19.986216
TIC 224209469|4294233101420858624|9.917283|19.823584
TIC 97724459|3452333199728885376|7.398067|19.350716
TIC 17417760|1323708645750787328|9.426194|17.491911
TIC 191080951|390973759175121664|0.774616|8.249399
TIC 321287183|607044668958189312|8.858809|20.069021
TIC 468882394|1105242767712369280|9.516969|17.515015
TIC 88598398|2731708502879529856|9.071746|16.05612
TIC 101622280|6666015128609223168|3.309041|12.89045
TIC 101622280|6666015128609223936|5.723791|13.44023
TIC 320508747|4480017821682126592|5.167303|17.534283
TIC 84859050|3432424548843837952|7.764039|15.181101
TIC 135171752|1252050659765215744|4.377636|6.29416
TIC 20204502|1295779817748286336|9.745589|14.175591
TIC 244869034|6084550808131696896|7.8568|21.033176
TIC 244869034|6084551014283059456|9.27224|19.078419
TIC 26702488|5930568568425533440|1.097755|11.352187
TIC 26702488|5930568568442209792|4.669174|19.062908
TIC 26702488|5930568602785269376|5.955153|19.976395
TIC 26702488|5930568602785581568|5.979148|19.161961
TIC 26702488|5930568568442209664|5.981499|17.497391
TIC 26702488|5930568602715296128|6.067803|17.926386
TIC 26702488|5930568602715300992|6.544448|16.80278
TIC 26702488|5930568568357972864|7.006361|20.696337
TIC 26702488|5930568602715295872|7.528889|18.036137
TIC 26702488|5930568602715296000|7.64334|15.674057
TIC 26702488|5930568568426130944|7.76587|19.093727
TIC 26702488|5930568602715301120|7.862547|19.09729
TIC 26702488|5930568602715301248|8.493384|19.166849
TIC 26702488|5930568602715298944|8.823831|20.561853
TIC 26702488|5930568602715301376|9.219843|19.795717
TIC 26702488|5930568568426063360|9.710041|19.837093
TIC 442893646|2983256662868370048|3.651068|14.331567
TIC 242707498|4193990248352338560|5.485027|9.527786
TIC 242707498|4194013716051338240|7.812008|20.00279
TIC 500184575|5426380089726568832|1.067531|5.149943
TIC 500184575|5426380089727909376|7.289726|15.91889
TIC 270362674|1362034429934015616|0.732918|null
TIC 389042789|3305091447258557824|9.51077|18.019449
TIC 446137194|5406324207375275264|6.980518|20.345633
TIC 446137194|5406324138655540352|8.395066|20.08284
TIC 446137194|5406324138656110848|8.459667|19.057917
TIC 446137194|5406324138655540608|9.470527|20.311399
TIC 632234616|5037943144391354496|4.967997|5.252841
TIC 447764108|5914366302434059136|8.096065|20.550163
TIC 447764108|5914366302446565248|8.960661|20.536043
TIC 251854606|5005222984019085312|4.385144|6.446414
TIC 467543780|2001441467013643904|1.001497|null
TIC 467543780|2001441467013635328|5.180349|18.760979
TIC 467543780|2001441467013637376|9.329233|19.228014
TIC 1100390951|1174513645233715584|1.736741|7.594827
TIC 25559430|1846882426008946304|9.954375|15.151953
TIC 96796078|5607189485514169472|7.082602|20.92885
TIC 434642268|4139993988222900864|9.430285|20.789183
TIC 235066737|4795464718382479488|2.133874|15.490345
TIC 219117614|2260109892503213696|1.154328|12.370951
TIC 101101072|4842581574769924864|2.920201|14.360272
TIC 314385220|1871516919620337408|4.642855|8.380834
TIC 314385220|1871516919620332928|7.587236|18.801235
TIC 314385220|1871516919613273216|9.034001|16.683388
TIC 314385220|1871516919620331392|9.964875|19.67087
TIC 2055521008|6522076205993001856|0.960961|8.045404
TIC 441592534|1111224007889044992|6.814257|14.620834
TIC 48881771|2926364529640989568|8.112073|17.595125
TIC 257048642|1701849287454997376|9.547171|18.885263
TIC 276298598|6200121673618534272|7.109568|12.302593
TIC 346630628|6359877075294926080|3.272911|14.599846
TIC 314989124|1875076004383341824|2.438309|10.391854
TIC 35156797|66945178502952320|9.768408|17.643415
TIC 164879360|889440383577571328|3.649809|9.894672
TIC 273577061|2078878456051348608|6.155938|15.581222
TIC 273577061|2078878456051348352|9.670058|13.658856
TIC 110707531|5612299328373515520|6.014251|16.246952
TIC 110707531|5612299328373623168|9.143574|18.769386
TIC 189442696|5633840376057015552|8.508237|18.382788
TIC 297060174|5236197975800358912|5.299936|17.768425
TIC 297060174|5236196498369719296|5.727466|18.498526
TIC 297060174|5236197975800359040|6.758647|18.430571
TIC 297060174|5236196498362390272|8.672187|20.185116
TIC 297060174|5236197907080513408|9.229623|18.162615
TIC 297060174|5236196498329189888|9.811638|17.997097
TIC 297060174|5236196429609707136|9.838319|19.349838
TIC 240716832|2598528198459891840|3.072919|8.299461
TIC 154874920|1728599752523828864|1.076124|12.894665
TIC 372438484|469486109241780096|9.770568|17.722303
TIC 69810866|2048162877191686016|2.645446|17.932705
TIC 69810866|2048162980269753472|7.2846|20.394445
TIC 69810866|2048162877173103744|7.806718|17.946877
TIC 69810866|2048162980255506304|8.395651|19.056185
TIC 441034000|6830781923897460096|9.055913|13.5573
TIC 202426247|1620024388031154816|5.468598|14.747673
TIC 2024045270|2598528194164298112|3.072919|8.297706
TIC 256612541|465464370582461312|5.725319|13.810698
TIC 256612541|465464370587983488|9.799955|19.526812
TIC 256612541|465464164432240384|9.881983|16.872906
TIC 66574369|5145956864600985088|6.365553|18.420033
TIC 289511011|1663419053961675136|1.955122|14.572155
TIC 401396607|2745473254589480448|4.527877|11.040541
TIC 401396607|2745473254589929088|5.580024|21.830906
TIC 247985094|2824770686019004032|5.376413|10.828941
TIC 75878355|4610267652726194944|8.273494|19.243052
TIC 451627388|4521349425847104384|3.113382|18.395107
TIC 451627388|4521349425833496192|9.565253|19.578476
TIC 451627388|4521349425846553600|9.977703|19.050955
TIC 266017643|2581952820152990080|3.853052|11.358276
TIC 239848129|3451267120130850304|6.425093|19.751959
TIC 239848129|3451267120130331904|6.821878|18.159138
TIC 334378798|1091161425374433280|6.191062|18.380047
TIC 211344776|6025604409225146496|6.82755|19.054976
TIC 85638476|6720894296600875136|6.06815|18.772972
TIC 85638476|6720894090441308544|8.934302|17.780264
TIC 85638476|6720894296599427712|9.416225|19.374317
TIC 85638476|6720894296599741824|9.816363|20.135798
TIC 270300001|6812424241535798144|3.377834|10.994471
TIC 367259863|156205731468667904|9.420375|19.297476
TIC 267461550|5492574125689101440|9.429946|20.500078
TIC 2220886|5653012629030276096|7.811251|20.542246
TIC 36470588|3039102438995434752|5.472919|19.526665
TIC 317443482|3111876467934424320|7.853567|19.209274
TIC 224431102|4511416609608310656|6.812253|19.32387
TIC 224431102|4511416609597719680|8.510051|19.735258
TIC 224431102|4511416609610571008|9.525459|18.022322
TIC 224431102|4511416609607966592|9.895544|20.197618
TIC 258666933|4535144998236974080|2.467588|15.650919
TIC 258666933|4535144998236969856|4.104083|18.140362
TIC 258666933|4535144998236975744|6.458935|18.139933
TIC 258666933|4535144998232550272|8.62595|20.247353
TIC 349155285|5285775534898311168|3.69041|16.796831
TIC 1152990442|5902780301770909696|0.63398|8.091118
TIC 1152990442|5902780301762459264|8.004403|18.709213
TIC 1152990442|5902780301762458240|8.461645|18.917419
TIC 1152990442|5902780301768698496|9.722323|17.00177
TIC 124306858|6166971574131552128|6.919718|20.657934
TIC 375001160|1754663916181432960|5.769|17.62534
TIC 375001160|1754663916182195840|9.397474|20.755634
TIC 54692670|4398137190748716160|4.182084|13.666841
TIC 410654298|5236430419447468544|4.929903|15.444925
TIC 410654298|5236430419456043392|6.19559|20.441969
TIC 410654298|5236430385087856128|6.2596|19.761555
TIC 410654298|5236430419413687552|7.050928|18.278854
TIC 410654298|5236430350736565248|7.875066|20.182611
TIC 410654298|5236430419447180544|8.205722|9.481713
TIC 410654298|5236430419456045184|8.437888|20.890457
TIC 319740055|6643569766960256384|4.265902|17.750769
TIC 47833453|6203549439774343040|9.141803|10.176743
TIC 437707246|2847644410525542016|2.385728|12.295445
TIC 329316212|5861438114774460160|4.881958|19.176756
TIC 329316212|5861438114864909824|5.833723|20.329388
TIC 329316212|5861438114864910464|6.611618|16.55488
TIC 329316212|5861438114774464640|6.736317|20.364315
TIC 329316212|5861438114864910336|7.22617|21.00033
TIC 329316212|5861438114774460544|7.25337|19.62088
TIC 329316212|5861437904354501376|7.553871|15.814121
TIC 329316212|5861438114774460032|8.370258|16.541716
TIC 329316212|5861438114774459648|8.656219|20.758492
TIC 329316212|5861438114774489088|9.442626|19.921583
TIC 313392144|5856250378426861952|4.749053|17.698278
TIC 313392144|5856250309677255424|7.539685|19.321508
TIC 313392144|5856250378426148992|9.266044|19.421951
TIC 313392144|5856250378400882176|9.459141|20.695341
TIC 356222578|470236697727438080|7.290283|20.159664
TIC 356222578|470236697729600000|7.823184|20.061476
TIC 356222578|470236697727438208|8.594511|19.743662
TIC 356222578|470236697725587968|8.651028|19.444141
TIC 356222578|470236697729599872|8.97076|20.798731
TIC 356222578|470236697724494208|9.74517|19.207458
TIC 685301469|4777123623183866240|3.239819|7.959221
TIC 311426801|4555422981937684864|2.029844|12.676119
TIC 143096123|4544178448321799168|0.205181|null
TIC 71108738|3171831015929051648|1.807087|10.620408
TIC 313276541|1673213606621955072|5.483825|11.478567
TIC 386899832|5300239064908212992|8.079481|20.65325
TIC 386899832|5300239064908376576|8.85512|18.397461
TIC 224752354|4075141768785768960|6.638584|18.915367
TIC 224752354|4075141768773527424|7.289183|19.676468
TIC 152624701|6699147021726627456|7.799594|20.098969
TIC 281886865|3800722186361416064|7.026506|20.253132
TIC 334918736|5853747683814443648|2.834352|17.993559
TIC 334918736|5853747683814446464|5.102877|18.983839
TIC 334918736|5853747683817826816|7.425722|20.332228
TIC 334918736|5853747683814440704|7.650397|19.965282
TIC 334918736|5853747683814437632|8.502416|20.949528
TIC 334918736|5853747718174181248|8.895673|20.10482
TIC 334918736|5853747683843899520|8.947367|20.584948
TIC 334918736|5853747683817827072|8.996591|21.077909
TIC 334918736|5853747683844474752|9.023163|21.002878
TIC 243230161|6083851656175926144|6.584084|19.529608
TIC 243230161|6083852412087136896|8.946392|17.405981
TIC 243230161|6083851656173691136|9.847868|20.884363
TIC 461342461|528378563364745344|7.413229|19.561729
TIC 240610689|1974626096411297408|5.355798|20.014931
TIC 240610689|1974626096412562560|7.124676|16.6108
TIC 240610689|1974626062051580416|9.15475|20.823709
TIC 240610689|1974626062052823936|9.999002|13.121331
TIC 19976193|5743705398968422400|8.419309|14.536796
TIC 185214003|4069746980616654848|6.67693|18.660662
TIC 185214003|4069746980613765632|8.456485|16.270285
TIC 185214003|4069746980613764352|8.686279|null
TIC 112603301|5605469402658636544|6.626991|20.095688
TIC 112603301|5605469402650841472|7.952766|19.615244
TIC 76609499|6653317212423496320|5.867587|18.921648
TIC 30087676|5949168525562996352|6.571685|20.75395
TIC 30087676|5949168594274543360|9.483555|19.258358
TIC 30087676|5949168559883787520|9.803639|20.7642
